,DescGalaxyID,DMHalfMassRad,DMMass100AP,M500DM,R500DM,M200DMmean,R200DMmean
4096,2223983,38.515396,338977600000.0,278570140000.0,57.763103,439024300000.0,89.47736
4097,2223984,35.57233,305849600000.0,247567270000.0,51.0073,390527450000.0,79.571236
4098,2223985,31.556036,261746850000.0,201752540000.0,43.65077,311967680000.0,67.77147
4099,2223986,26.905094,238759920000.0,188995040000.0,39.94584,261744350000.0,60.017452
4100,2223987,28.066372,214134490000.0,142446820000.0,33.968563,233126790000.0,54.005
4101,2227321,127.4049,1215196400000.0,2363531500000.0,206.8738,3901630400000.0,308.1378
4102,2227322,117.8371,1220383300000.0,2239357000000.0,196.68292,3667693400000.0,291.98834
4103,2227323,112.551765,1196630500000.0,2132945400000.0,188.08064,3462161500000.0,277.96603
4104,2227324,108.63716,1188389700000.0,2000224300000.0,178.23145,3275425800000.0,266.28708
4105,2227325,103.99785,1195505900000.0,1991676000000.0,171.65654,3217527400000.0,255.05022
4106,2227326,102.18718,1214508200000.0,1965280600000.0,161.87321,3230605200000.0,243.54222
4107,2227327,102.922035,1198579100000.0,1912591900000.0,153.34714,3318542800000.0,236.9993
4108,2227328,95.06289,1226442800000.0,1894277800000.0,145.61302,3204368300000.0,226.14651
4109,2227329,87.69314,1216524700000.0,1849506800000.0,137.16162,2844852000000.0,207.14412
4110,2227330,78.411385,1183959100000.0,1607399000000.0,123.91835,2618071700000.0,192.45938
4111,2227331,69.592545,1088637400000.0,1282783000000.0,104.31012,2070123000000.0,162.14627
4112,2227332,58.142406,1075199930000.0,1159442700000.0,92.91579,1697514400000.0,140.81627
4113,2227333,56.80108,1073261050000.0,1075404800000.0,83.224915,1589808500000.0,127.0275
4114,2227334,43.349613,1054549600000.0,1081829100000.0,76.40099,1462347800000.0,113.81551
4115,2227335,44.363537,870217700000.0,748006200000.0,63.18506,1231895700000.0,100.48398
4116,2227336,38.10067,723967900000.0,598361500000.0,54.80807,873080950000.0,83.71944
4117,2233027,148.51152,811262100000.0,1396902500000.0,173.60738,3317009200000.0,268.7541
4118,2233028,143.31995,810787100000.0,1461398800000.0,170.60649,3369541800000.0,265.7762
4119,2233029,136.68192,834346000000.0,1446784000000.0,165.25244,3591219200000.0,262.05408
4120,2233030,126.334015,817961400000.0,1362670600000.0,156.83394,3560694000000.0,265.2741
4121,2233031,126.27824,833929150000.0,1302235800000.0,148.98932,3390720200000.0,242.40117
4122,2233032,111.5982,778987240000.0,1199345100000.0,137.30396,2764074400000.0,222.89952
4123,2233033,88.56482,804048900000.0,1219267400000.0,131.97821,2196006400000.0,199.99017
4124,2233034,96.5906,663121700000.0,1014087600000.0,118.231544,1783988200000.0,184.1047
4125,2233035,82.90648,673097900000.0,949920500000.0,109.84365,1713255600000.0,173.05452
4126,2233036,76.764084,710840750000.0,1014631560000.0,106.29681,1631186300000.0,163.87532
4127,2233037,74.557335,526693040000.0,552069000000.0,78.75528,941332040000.0,123.842415
4128,2233038,54.01314,524695930000.0,521172160000.0,71.176056,836265700000.0,110.43302
4129,2233039,34.86326,484955900000.0,584350560000.0,67.916145,834635040000.0,102.41819
4130,2233040,31.557442,406426060000.0,359379240000.0,52.913654,547370270000.0,81.80552
4131,2233041,30.599564,384224400000.0,328099600000.0,48.010574,469386360000.0,72.94094
4132,2233042,23.805788,340199180000.0,344364740000.0,45.590595,440201580000.0,66.895676
4133,2235556,125.44627,1003078600000.0,1660586700000.0,183.90898,3467511900000.0,274.5144
4134,2235557,111.2964,1041335200000.0,1759037800000.0,181.48186,2911894200000.0,267.1967
4135,2235558,106.170425,1006403900000.0,1638370800000.0,172.24268,2700099200000.0,257.1307
4136,2235559,94.56567,1022274760000.0,1562131800000.0,164.13805,2429462800000.0,241.3965
4137,2235560,90.79241,1005764150000.0,1469103000000.0,155.09912,2285071800000.0,228.68817
4138,2235561,82.42397,992530330000.0,1400163000000.0,144.57503,2223756300000.0,215.53288
4139,2235562,71.611885,1011406600000.0,1383407600000.0,137.65576,1974449900000.0,201.9735
4140,2235563,71.09952,967953400000.0,1223098600000.0,125.853714,1787397100000.0,188.12715
4141,2235564,67.776146,964327400000.0,1181233200000.0,118.120804,1703206300000.0,175.62196
4142,2235565,63.04788,966925750000.0,1131790900000.0,110.2415,1569090300000.0,163.3799
4143,2235566,57.3417,967856550000.0,1082752800000.0,98.576385,1503038900000.0,146.87973
4144,2235567,56.10416,936890470000.0,934555600000.0,86.47348,1397417400000.0,131.4595
4145,2235568,54.469505,955136540000.0,885750300000.0,78.015816,1311573800000.0,119.19159
4146,2235569,43.72371,958907940000.0,942416200000.0,72.97214,1265754200000.0,108.51036
4147,2235570,41.309353,780480300000.0,799694260000.0,64.61112,1111351800000.0,97.28413
4148,2235571,38.19718,653804800000.0,525887570000.0,52.497776,769402340000.0,80.28908
4149,2238017,127.07396,970823100000.0,1840766100000.0,190.33527,3288040200000.0,284.36575
4150,2238018,123.43913,963047700000.0,1769899300000.0,181.84949,3170506400000.0,273.9353
4151,2238019,120.82062,904024300000.0,1827082500000.0,178.62047,3145020700000.0,268.41962
4152,2238020,98.3249,1075035200000.0,1815485200000.0,172.57024,3021101900000.0,257.522
4153,2238021,116.99426,814771700000.0,1350180900000.0,150.79134,2899865800000.0,245.60892
4154,2238022,93.131874,905837300000.0,1437523000000.0,145.84764,2310601200000.0,217.48134
4155,2238023,105.72785,773819800000.0,1066983100000.0,126.23998,2149321000000.0,200.83725
4156,2238024,106.692154,779976200000.0,1038584100000.0,119.17914,2053284400000.0,189.94987
4157,2238025,104.20266,839910950000.0,1167936700000.0,117.674484,2639193000000.0,196.79092
4158,2238026,93.31072,898352700000.0,1258744800000.0,114.21905,3049894000000.0,203.86229
4159,2238027,79.72234,827162000000.0,952523750000.0,94.45579,1697373500000.0,151.29059
4160,2238028,65.30287,786956600000.0,834034140000.0,83.25359,1357364000000.0,131.17453
4161,2238029,52.725178,642830040000.0,694981200000.0,71.95388,1042714100000.0,110.574844
4162,2238030,47.493988,524734660000.0,403961700000.0,55.020042,641860100000.0,86.21814
4163,2238031,37.158493,468639150000.0,384436600000.0,50.61339,576735400000.0,78.14698
4164,2238032,31.736572,389905680000.0,291141060000.0,43.107876,423896200000.0,65.81364
4165,2241322,141.94138,1072698750000.0,1812996600000.0,189.36488,3654315100000.0,285.50693
4166,2241323,135.62653,1027703960000.0,1786350800000.0,182.41553,3483870000000.0,284.14203
4167,2241324,115.19053,1101958300000.0,1853825100000.0,179.48692,3295495600000.0,268.38852
4168,2241325,107.598114,1057370870000.0,1619772400000.0,166.13313,2922188000000.0,246.99316
4169,2241326,110.59995,989418160000.0,1458987500000.0,154.73761,2686068500000.0,237.243
4170,2241327,82.75905,1077769300000.0,1682603200000.0,153.70477,2495602800000.0,226.24332
4171,2241328,83.28823,971608360000.0,1273684000000.0,133.91228,2256460800000.0,209.1764
4172,2241329,71.35719,919866000000.0,1195103100000.0,124.88446,1753231000000.0,185.40605
4173,2241330,60.760185,928610900000.0,1116711700000.0,115.92804,1650708200000.0,175.22029
4174,2241331,57.889378,948728100000.0,1095810940000.0,109.05714,1506813100000.0,161.5587
4175,2241332,49.813408,899108900000.0,954497800000.0,94.51895,1245552300000.0,138.18517
4176,2241333,46.08668,852301200000.0,910724100000.0,85.73347,1196244100000.0,125.89386
4177,2241334,55.562878,938490130000.0,918059400000.0,78.95211,1341777200000.0,120.46583
4178,2241335,41.636276,924965600000.0,1042426900000.0,75.462006,1223531400000.0,107.70753
4179,2241336,42.568897,608548360000.0,586955750000.0,58.281105,833582470000.0,88.29355
4180,2241337,37.165867,354586620000.0,250832160000.0,41.018936,402020070000.0,64.73229
4181,2244400,151.8015,768778400000.0,1587201400000.0,181.15208,3186922400000.0,277.97964
4182,2244401,126.635284,710627500000.0,1804922700000.0,183.04108,2978024000000.0,275.08408
4183,2244402,117.553406,669501100000.0,1604123400000.0,171.03505,2788237000000.0,258.78802
4184,2244403,99.90758,585251160000.0,843315700000.0,133.64966,1716936800000.0,200.63547
4185,2244404,89.327805,583486700000.0,798373800000.0,126.568344,1474302200000.0,192.90144
4186,2244405,71.776024,591485100000.0,812929250000.0,120.60565,1294594600000.0,179.48386
4187,2244406,66.752716,599512600000.0,769961200000.0,113.231255,1181114700000.0,167.66185
4188,2244407,63.865757,559336300000.0,672986700000.0,103.12922,1063356860000.0,156.66359
4189,2244408,60.33672,541720380000.0,607034600000.0,94.61273,991535100000.0,146.2158
4190,2244409,59.974575,562080000000.0,599141450000.0,89.17762,950347240000.0,137.49728
4191,2244410,57.84626,495610760000.0,523744670000.0,77.383156,774864630000.0,117.113525
4192,2244411,58.328045,422151420000.0,395443540000.0,64.917816,717023800000.0,104.6074
4193,2244413,18.65997,109078960000.0,193166310000.0,43.02352,346721880000.0,69.461945
4194,2244414,26.496634,146075270000.0,122779435000.0,34.596478,211068140000.0,55.657097
4195,2244415,20.469637,77027140000.0,52698270000.0,24.383703,124415560000.0,43.34946
4196,2246492,133.6385,955795830000.0,2024663800000.0,196.47046,3574327700000.0,292.55402
4197,2246493,119.55564,1009613000000.0,2083039700000.0,192.00182,3507813000000.0,281.71707
4198,2246494,135.4495,911431300000.0,1701225000000.0,174.41724,3530503200000.0,272.71124
4199,2246495,151.4248,910422970000.0,1520681700000.0,162.67166,3665836000000.0,267.089
4200,2246496,146.17424,923685800000.0,1680614000000.0,162.20912,3876156600000.0,270.5372
4201,2246497,95.01762,1237863500000.0,2352163000000.0,171.86479,3536728600000.0,257.9032
4202,2246498,105.62539,688038000000.0,927751400000.0,120.49027,2081243900000.0,187.54266
4203,2246499,52.6015,666447250000.0,823273850000.0,110.29449,1257591500000.0,164.72498
4204,2246500,65.674324,678769500000.0,808913500000.0,104.115265,1252833800000.0,157.73521
4205,2246501,61.590134,662220200000.0,731761500000.0,95.32501,1180202000000.0,145.99335
4206,2246502,55.025307,669093860000.0,701073650000.0,85.28627,1030332900000.0,129.38124
4207,2246503,59.051857,566219800000.0,574843450000.0,73.538506,890317640000.0,113.507545
4208,2246504,48.577393,556815600000.0,575098700000.0,67.55268,885672000000.0,104.76202
4209,2246505,41.21125,369109800000.0,281624100000.0,48.78521,658883900000.0,86.1888
4210,2246506,34.97183,329331000000.0,271207890000.0,45.05621,390906250000.0,68.5798
4211,2246507,27.528486,314381270000.0,264418890000.0,41.7447,381278880000.0,63.63674
4212,2249959,152.79333,820394850000.0,1580676300000.0,180.90971,3464012800000.0,276.77994
4213,2249960,149.59349,830749150000.0,1664671800000.0,178.17807,3564706000000.0,279.14627
4214,2249961,120.37273,931674500000.0,2060033700000.0,185.91139,3437694800000.0,284.0224
4215,2249962,112.43185,889142400000.0,1715098600000.0,169.32706,3135166200000.0,264.7817
4216,2249963,109.89917,782196340000.0,1180591800000.0,144.19809,2255468600000.0,221.43622
4217,2249964,93.34011,797446600000.0,1106573900000.0,133.66426,1903622200000.0,203.40337
4218,2249965,115.95082,650498800000.0,881002940000.0,118.429,1929397000000.0,195.40244
4219,2249966,96.4121,760915700000.0,1075980500000.0,120.59228,2152795100000.0,195.78427
4220,2249967,78.30215,871497330000.0,1414821300000.0,125.44063,2135882700000.0,190.70837
4221,2249968,72.1788,719634240000.0,966249550000.0,104.57957,1639268500000.0,160.17389
4222,2249969,73.94487,409460570000.0,357206400000.0,68.11476,685594840000.0,109.762535
4223,2249970,30.151472,307371740000.0,342806560000.0,61.899906,445741070000.0,90.567474
4224,2249971,39.53809,268892110000.0,233204730000.0,50.00058,357056940000.0,76.79421
4225,2249972,29.347952,212815950000.0,172741840000.0,41.45064,273076930000.0,64.839966
4226,2249973,30.52102,186493900000.0,122096620000.0,34.531178,212392100000.0,55.45993
4227,2249974,26.179323,154529330000.0,97401364000.0,29.92481,141708400000.0,45.665638
4228,2253355,136.01604,769554000000.0,1368005800000.0,172.39874,2830518500000.0,260.20306
4229,2253356,122.28666,770271350000.0,1439785000000.0,169.76271,2627812700000.0,256.92096
4230,2253357,106.714355,792986900000.0,1532111100000.0,168.43416,2458009200000.0,248.46376
4231,2253358,110.46807,701329970000.0,1345378500000.0,156.1635,2367177000000.0,237.1895
4232,2253359,112.905205,641017050000.0,980951700000.0,135.55951,2247055000000.0,215.43082
4233,2253360,89.17705,665749160000.0,906909400000.0,125.08644,2114898600000.0,195.18463
4234,2253361,88.7527,664042800000.0,914472300000.0,119.90857,2083647100000.0,197.85872
4235,2253362,80.451584,636324700000.0,828347700000.0,110.52295,1928331100000.0,185.8263
4236,2253363,63.02879,636460400000.0,839610200000.0,105.41726,1267277800000.0,158.21143
4237,2253364,60.79451,590292500000.0,641749100000.0,91.245415,1048854500000.0,140.99135
4238,2253365,60.711235,557465140000.0,543191630000.0,78.32811,912162750000.0,123.58056
4239,2253366,52.620907,626348460000.0,659722000000.0,76.99534,929377940000.0,115.9626
4240,2253367,51.013954,492741000000.0,442331170000.0,61.894997,776012700000.0,100.29331
4241,2253368,40.80351,255668040000.0,187077850000.0,42.566536,378815050000.0,71.75874
4242,2253369,28.324396,164224400000.0,120760620000.0,34.405388,167640550000.0,51.63729
4243,2253370,24.038593,123311300000.0,93041820000.0,29.471483,135913130000.0,44.97019
4244,2259036,102.421906,1255101300000.0,2224520400000.0,202.73035,3463444200000.0,293.39172
4245,2259037,123.59941,741031100000.0,1193787700000.0,159.48322,2894562300000.0,243.95547
4246,2259038,106.27972,722571800000.0,1098268340000.0,150.74593,2015806000000.0,229.0761
4247,2259039,84.15846,737317950000.0,1076203000000.0,144.96802,1664159200000.0,212.61499
4248,2259040,78.66563,723444400000.0,1016028200000.0,137.15956,1538567300000.0,201.70451
4249,2259041,73.90892,698877100000.0,923724200000.0,125.853645,1411791600000.0,186.63013
4250,2259042,68.62975,697800900000.0,904357800000.0,119.4666,1347944200000.0,176.44981
4251,2259043,62.387928,706565300000.0,875836340000.0,112.59568,1283948800000.0,168.1313
4252,2259044,59.066704,688920260000.0,821045400000.0,104.633606,1204345900000.0,157.14014
4253,2259045,58.112335,663121700000.0,726161800000.0,95.08314,1068889340000.0,142.45708
4254,2259046,56.577213,619280800000.0,661023100000.0,83.625755,983007800000.0,127.15803
4255,2259047,52.816597,618320950000.0,626282500000.0,75.67174,1011842700000.0,118.48128
4256,2259048,46.295185,575042300000.0,583648500000.0,67.889244,916069400000.0,105.757774
4257,2259049,38.74102,466748600000.0,400451170000.0,54.8588,622208800000.0,85.16676
4258,2259050,38.173336,426834100000.0,330823600000.0,48.14127,554456400000.0,76.888535
4259,2259051,32.218582,388664700000.0,368736340000.0,46.6393,494300660000.0,69.53487
4260,2261072,122.633644,1056362500000.0,1888663400000.0,191.9633,3292890100000.0,285.36993
4261,2261073,109.37727,1085166450000.0,1962510400000.0,188.21922,3092568900000.0,275.95105
4262,2261074,103.54214,1069189100000.0,1785453700000.0,177.25146,2930276300000.0,261.55692
4263,2261075,101.162445,1020781700000.0,1676834500000.0,168.05833,2692745300000.0,248.6181
4264,2261076,90.81831,1056120200000.0,1653612500000.0,161.33405,2517983300000.0,238.54344
4265,2261077,84.9399,1047559400000.0,1563901000000.0,150.00288,2353200600000.0,222.12418
4266,2261078,89.39701,985520870000.0,1448484500000.0,139.77829,2274557400000.0,210.95946
4267,2261079,75.077484,1049236700000.0,1527374400000.0,135.53084,2160113500000.0,200.67003
4268,2261080,77.365486,973886700000.0,1302209400000.0,122.02139,2046221400000.0,187.7972
4269,2261081,69.43458,1009351200000.0,1264169400000.0,114.38273,1835984100000.0,171.51921
4270,2261082,73.32638,872108100000.0,990682300000.0,95.70006,1703180200000.0,151.27684
4271,2261083,69.31015,895075750000.0,971638440000.0,87.60243,1696192700000.0,139.80957
4272,2261084,59.595646,1006636560000.0,1085461500000.0,83.48708,1648410100000.0,129.01053
4273,2261085,56.588047,843110300000.0,712905460000.0,66.487946,1233050800000.0,107.42766
4274,2261086,38.164425,518258400000.0,645864500000.0,60.170036,919575660000.0,91.24859
4275,2261087,27.03242,299916260000.0,260797830000.0,41.555634,434057250000.0,65.34451
4276,2264576,124.57265,682628200000.0,1090622200000.0,159.85538,2988271700000.0,264.67004
4277,2264577,103.63027,652525100000.0,933006200000.0,146.90633,2330044100000.0,216.89493
4278,2264578,82.996284,655074850000.0,903616900000.0,141.25166,1495121800000.0,208.8335
4279,2264579,82.88484,646329900000.0,887742800000.0,135.955,1397764500000.0,200.65787
4280,2264580,78.862366,653000100000.0,871088600000.0,130.30116,1343179300000.0,192.37592
4281,2264581,72.81464,650207950000.0,840306260000.0,121.94773,1300343000000.0,181.62532
4282,2264582,64.47754,647580600000.0,824582600000.0,115.843834,1258594200000.0,173.70721
4283,2264583,62.116684,629218150000.0,731598300000.0,106.039856,1157015800000.0,162.202
4284,2264584,55.43084,645690100000.0,729136400000.0,100.57379,1090557700000.0,152.49817
4285,2264585,55.185936,647706700000.0,723283540000.0,94.9559,1030836300000.0,141.72937
4286,2264586,47.521606,601480600000.0,597106000000.0,80.83777,877938150000.0,122.514366
4287,2264587,43.141083,609091300000.0,596726250000.0,74.465,867856350000.0,113.2274
4288,2264588,34.95479,539102700000.0,549574250000.0,66.539764,732174600000.0,98.33699
4289,2264589,35.303818,412039450000.0,349517200000.0,52.42731,528081200000.0,80.7236
4290,2264590,31.492975,359763770000.0,310336800000.0,47.126266,415277880000.0,69.96576
4291,2264591,29.176785,340276700000.0,294192780000.0,43.257225,413795060000.0,65.40092
4292,2266198,174.77663,471983900000.0,892225600000.0,149.5097,2334448200000.0,226.67386
