,Unnamed: 0,ProjGalaxyID,DescGalaxyID,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,DMmass,Gasmass,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,DispAnisotropy,DMEllipticity,StellarEllipticity,StellarCoRotKE,MedOrbitCircu,RotToDispRatio,Triaxiality,name1,filename,image,btdradius,btdintensity,n_total,n_disc,n_bulge,n_bulge_exp,n_total_error,n_disc_error,n_bulge_error,n_bulge_exp_error,star_count,discradius,bulgeradius,disc_intensity,bulge_intensity,btotalintensity,btotalradius,con,r80,r20,asymm,morph_c,morph_asymm,morph_sersic_n,morph_smoothness,morph_sersic_rhalf,morph_xc_asymmetry,morph_yc_asymmetry
54458,274,646493,646500,0.7356295999999999,0.014061727,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_646500.png,4.435174,82.87159,11094566000.0,1138628.6,158493410000.0,7539142000.0,1.672608,19218895000.0,6.3808963e-09,167.76558,12.968322,0.7269903541406382,0.4247063031582725,0.4386443570533062,0.694031699174182,0.5902470153532687,0.5964820033197351,1.3430214670382714,0.14595767713337382,galface_646500.png,RecalL0025N0752galface_646500.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_646500.png,0.2023041905493004,0.4504764618529242,1.6061644022731452,1.5957089136268745,0.012412211040552519,0.012412211040552519,0.0006364619963783061,0.006385083353231929,6277515571.827726,0.0,121,78.15699768066406,15.811488151550293,5177.942153157813,2332.5410608336438,0.3844154055949776,0.06176362559199333,1.6759213594914346,118.34972677595628,54.69945355191257,0.2894876759484465,2.5968048028881667,0.16613982686364012,,-0.014141786455064026,7.680532705006821,127.75149779779885,128.72139965264347
54459,275,642129,642136,0.7356295999999999,0.0147399865,,3.304554,73.66668,8880387000.0,1654445.1,132840320000.0,10174839000.0,2.1440096,14750829000.0,1.8777573999999998e-07,148.26938,24.31404,0.5426105422152614,0.3836410348184691,0.27029110476511364,0.6223333429852373,0.5617630540510068,0.5180119065150539,1.2070267972441917,0.023687299127650416,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
54981,276,616717,616724,0.7356295999999999,0.01686831,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_616724.png,3.2048773999999995,90.596725,15458808000.0,4095068.2,187757890000.0,6821837300.0,2.1565093999999996,26300811000.0,1.3391092000000001e-06,186.28847,12.346468,0.6995391559595676,0.21451863507711133,0.2934799228319537,0.6939865903633532,0.602605689884398,0.6558600333607796,1.6405687524306107,0.061769341892223814,galface_616724.png,RecalL0025N0752galface_616724.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_616724.png,0.34621410254292406,0.5778077956674627,2.2325134325920217,9.999999999999993,0.008160220957735985,0.008160220957735985,0.0008146091692362832,4.178452323648611,0.0,0.0,38,54.49824523925781,18.868061065673828,4477.474766842406,2587.119825185897,0.5171062205420671,0.07370336353778839,2.385606273598312,107.40983606557377,35.80327868852459,0.24757592384651592,2.923445164717614,0.08771810300297501,0.9532703677953654,0.019343623130701877,4.376969220650209,128.24354471065342,126.24901524048926
54982,277,51604,51611,0.7356295999999999,0.014403553000000001,,2.5085616,67.07632,7251925000.0,1135649.2,108222160000.0,8646725000.0,1.6152062,12024603000.0,2.7520658e-08,140.76723,12.166471000000001,0.420920920598762,0.30292769069369585,0.1616177322312461,0.470490751315548,0.4400148022208175,0.3067564330873647,0.7223913698909159,0.07936812617145547,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
55504,278,4938,4945,0.7356295999999999,0.017206822,,2.387292,76.505424,9422452000.0,1809530.5,130507440000.0,6705956000.0,1.7458040000000001,15735049000.0,6.789901e-08,154.73462,8.735946,0.4793570276850365,0.327010808413979,0.2779486874032342,0.5803018306728538,0.5091638971454985,0.4316601589108859,0.994495375451816,0.08632716333092487,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
56026,279,4938,4946,0.86505055,0.01678122,,2.1780147999999997,75.85474,8812019000.0,1809530.5,133009965000.0,7280229400.0,1.9307984,14536657000.0,7.5651485e-07,154.60904,9.999113000000001,0.4309268558892939,0.3517286901823849,0.29292661356450544,0.5494905039219347,0.4716328928583792,0.34354523916867885,0.8113655663559498,0.0954719972228161,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
56548,280,51604,51612,0.86505055,0.013627829,,2.2245049999999997,69.37796,6657017300.0,1135649.2,110239940000.0,8591074000.0,2.2023165000000002,10850677000.0,1.8714945e-05,144.33191000000002,12.017172,0.3493193569187929,0.2204464084728124,0.15128931221791198,0.4129894542067744,0.3794880906225988,0.2004228552054437,0.5356411798171637,0.0603236614025723,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
57070,281,616717,616725,0.86505055,0.016091157,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_616725.png,3.1057878,90.08057,14756635000.0,3424286.0,182857060000.0,7253589000.0,2.6047924,24762587000.0,6.943566399999999e-05,184.82645,10.760858,0.681831194150202,0.2539134109436194,0.3050283078349256,0.6919583167223329,0.585460390033948,0.6362106140497976,1.541659063812834,0.10020195763454387,galface_616725.png,RecalL0025N0752galface_616725.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_616725.png,0.37148160514571293,0.6331154597686688,2.2705624536557765,9.999999999998815,2.7621028827563843e-05,2.7621028827563843e-05,0.0005753981174425769,6.555566663087364,0.0,0.0,43,53.65130615234375,19.93047332763672,4906.228287677804,3106.208978083181,0.5617330936889096,0.07785341143608093,2.4645776095144716,111.38461538461539,35.8021978021978,0.24378963687809252,3.044478166328397,0.07125689352514888,0.9725163746783083,0.0028803161346121894,4.2519750581604985,127.25926585996103,127.24722719381293
57071,282,642129,642137,0.86505055,0.014282083999999999,,2.7807965,73.507835,8138752500.0,1654445.1,133333550000.0,11090554000.0,2.3974001,13363830000.0,2.0587643e-07,148.84071,20.472048,0.500399118461047,0.4134130124824728,0.2515820820001312,0.5887043054840793,0.5186193044715933,0.4317354420050765,0.9530826660716508,0.03139014419595275,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
57593,283,646493,646501,0.86505055,0.013385144,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_646501.png,4.0487113,86.57337,10312756000.0,678947.1,162653780000.0,6747996700.0,1.7926741999999998,17545703000.0,4.7441417999999995e-08,171.05757,14.714412,0.7022142875256768,0.3828254640254922,0.4654589719044519,0.6863035151486889,0.6135237581315129,0.5314250312115751,1.4592764744575044,0.30909792017763765,galface_646501.png,RecalL0025N0752galface_646501.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_646501.png,0.22818749128051427,0.4882875460366652,1.6977272991483772,1.869436418545402,0.002871837265513391,0.002871837265513391,0.00046831020168045,0.013959604323611853,0.0,0.0,109,73.0063247680664,16.659130096435547,4754.308102501445,2321.4694364726647,0.41958010111832894,0.06507472693920135,1.8972830148901223,114.36813186813187,47.73626373626374,0.3863095717522816,2.6406166435164002,0.24071915838506674,1.2804501496756746,0.0004096611644527298,8.220704051175057,130.25059358839664,127.77587767726192
57594,284,650554,650562,0.86505055,0.013744687,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_650562.png,4.9319809999999995,92.96985,13354802000.0,1350903.5,183225470000.0,16337314000.0,5.5293436,22809520000.0,6.0907827e-05,177.06395,82.091125,0.6402959983085021,0.2772454831654356,0.346547900130496,0.6492352582354055,0.5779738874278154,0.4766746556110205,1.4794653835780394,0.06733316673089762,galface_650562.png,RecalL0025N0752galface_650562.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_650562.png,0.21538871899000925,0.3981111419684257,1.3106875551701558,1.2279014510617194,3.2842971221631068,3.2842971221631068,0.00038228133727894885,0.0017323465970021379,0.32915217184312695,0.028389940451613718,172,64.58908081054688,13.911759376525879,4932.440509201479,1963.6595238095238,0.30392231253447405,0.054342810064554214,1.6345525732197932,120.33516483516483,56.68681318681319,0.29867366274233326,2.4920492966969245,0.07534755136233014,,-0.006041204068301195,6.583452780703081,125.2411562756072,124.69142018850248
57595,285,659536,659544,0.86505055,0.007847999,,5.5168137999999995,64.27337,3794633000.0,678480.44,102809900000.0,9755480000.0,1.9028428,6120644000.0,1.471538e-10,130.55833,19.007797,0.7010954051723799,0.2166194653430603,0.29367520244256506,0.6011392579009005,0.5676260131419528,0.5619962030820993,1.385400644659151,0.14134071256778727,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
58117,286,697075,697083,0.86505055,0.007758396,,4.001979,64.20058,3225281800.0,1359028.6,117519710000.0,9099279000.0,1.6207026000000002,5253820000.0,3.8315065e-07,138.9025,20.177887,0.2135217293282856,0.5783500709680764,0.5127741930691974,0.6129351466968114,0.3333408020430642,0.12527317907872212,0.2506862020542781,0.3907180360627295,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
58639,287,709787,709795,0.86505055,0.013450955,,3.4718370000000003,80.236336,9353680000.0,2271920.5,159659230000.0,7505587700.0,2.0299807,15453241000.0,9.075713499999999e-07,161.88052,13.79333,0.46207311870153,0.5175272805593014,0.3648343772554109,0.6441680265003764,0.4994229901048995,0.36038344761682106,0.8351163552202254,0.05081855275598839,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
59161,288,737885,737893,0.86505055,0.015213431000000001,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_737893.png,4.5069947,94.130684,17735620000.0,4692347.5,210700010000.0,13896604000.0,3.2965896,29892518000.0,7.1179136e-07,186.59242,27.514933000000003,0.5520460822979878,0.3178909306174708,0.3669609792041112,0.6233097824421234,0.4884921275495171,0.41880658026088186,1.065168983707725,0.10112157922134604,galface_737893.png,RecalL0025N0752galface_737893.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_737893.png,0.175345019071788,0.42573061723513606,0.9880254194812704,0.793714646171186,1.2188909387988613,1.2188909387988613,0.00021316021040045834,0.000438168974847933,0.007886321556012028,0.030308251285811758,215,79.28105926513672,13.901538848876953,4596.1443392826395,1956.7193664645747,0.32205826636147733,0.0543028861284256,1.5435841216513606,113.37704918032787,55.69398907103825,0.25690343249085545,2.2950346368898566,0.14038817031167536,1.8640533266060242,-0.0025542475834978316,17.43434529314865,128.246782938803,128.26071183030317
59162,289,746518,746526,0.86505055,0.00459222,,2.568273,57.592377,1216533500.0,453283.72,73639940000.0,7727667000.0,1.0960885,1901930100.0,5.9356466e-06,108.81966000000001,30.121601000000002,0.07324715951757765,0.18481910750946184,0.4174966947963594,0.3595055210318925,0.193662258023692,0.020079984977284096,0.08360872775913471,0.8592949777294869,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
59684,290,754151,754159,0.86505055,0.011229293000000001,,2.1151812000000003,76.13586,6958983700.0,909334.7,120456100000.0,7575253500.0,4.1064300000000005,10991526000.0,0.00010808403999999998,145.9513,3.5064135000000003,0.426878380103323,0.12938107899932114,0.34327793169170817,0.3883712845838361,0.3403418107496967,0.2464650475859746,0.6164637802562838,0.14963867788057858,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
60206,291,763033,763041,0.86505055,0.011633866999999999,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_763041.png,4.64139,89.80426,10627385000.0,2171058.2,181739700000.0,9612123000.0,4.1649733,18518598000.0,5.0962849999999996e-05,174.3378,10.144298,0.4804412958030475,0.23096324395035595,0.3734225966449297,0.5682542132761799,0.4354486991108098,0.3731096971863092,0.848031901161174,0.1460849132558235,galface_763041.png,RecalL0025N0752galface_763041.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_763041.png,0.22491778829638184,0.5516973300868997,1.4497752591922672,1.2288855434087855,0.724920215938625,0.724920215938625,0.0002570789822268629,0.0029549056623680153,0.0051352003434673886,0.002645177311478094,78,75.0000991821289,16.86885643005371,5188.750676110837,2862.6198944969447,0.410726410412988,0.06589397042989731,1.66032114701975,115.36612021857924,53.704918032786885,0.35420138974799925,2.7144291058851855,0.16440555157458192,1.6142129154459637,-0.06079390439376608,11.33662956400276,125.78432742116934,126.26384221023392
60207,292,793490,793498,0.86505055,0.014146879,,2.935375,79.534706,9786194000.0,912429.1,140959900000.0,11793972000.0,3.5122452000000006,16031711000.0,4.407541e-08,157.58116,9.298292,0.5549207846469537,0.07672738320421135,0.13601534767361367,0.4740622590467931,0.4814223930036186,0.4387321954257438,1.1138274200288163,0.1496162535578642,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
60729,293,809082,809090,0.86505055,0.009531497,,4.141333,73.77547,5731506700.0,903976.5,143510930000.0,14125279000.0,2.6273007,9401784000.0,1.06199714e-07,154.30493,37.098746999999996,0.2956627869017633,0.5326376857323032,0.4501042450748317,0.5965948535464989,0.35878148121024256,0.17047141111700256,0.32268895000199865,0.3266726001354875,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
61251,294,817104,817112,0.86505055,0.0079775015,,3.806113,68.75081999999999,5179894000.0,678842.44,121772200000.0,8048071700.0,2.5204248,8327740000.0,2.758644e-06,139.20918,27.315186999999998,0.14558428718374072,-0.4032574199590231,0.5375192829887632,0.5386538479758662,0.16290015289799234,0.04524948979715211,0.14496522811980087,0.8099178068935737,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
61773,295,825807,825815,0.86505055,0.0070481105,,3.8132086000000003,92.381676,3622014000.0,1131539.2,129210720000.0,7844871700.0,2.8704681,6585642000.0,9.039013e-07,156.3608,64.517136,0.15002415339368302,-0.17431286878689004,0.3899384040778209,0.4451085822815735,0.22496194538566971,0.02024885092687529,0.14931637772945955,0.7930696239469351,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
62295,296,833288,833296,0.86505055,0.011060493000000001,,2.2465537,77.831085,6277437400.0,905464.3,137920510000.0,8931587000.0,4.7948319999999995,9924945000.0,0.0073587094,152.38701,5.9948854,0.39656650894214,0.16298270858499894,0.2370574478414467,0.37230646393808,0.36017767351705515,0.2734722169126816,0.6421029768850659,0.06782352482162679,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
62817,297,846421,846429,0.86505055,0.01596509,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_846429.png,4.096003,91.08240500000001,16225109000.0,4279804.5,194298410000.0,10825956000.0,3.7198453000000002,28147194000.0,1.8913808e-07,179.84773,18.935361999999998,0.7500956230695671,0.30043045720725625,0.4223453973486088,0.6829257286631109,0.5766924429392668,0.6225182413618151,1.4470918676250732,0.2419070872956353,galface_846429.png,RecalL0025N0752galface_846429.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_846429.png,0.19481874411124345,0.5298656660879655,1.3844473770532844,1.3193122977789777,0.07082092929173986,0.07082092929173986,0.00037933440199283263,0.0015268585402670733,0.33809481214158055,0.0,119,74.9577865600586,14.603181838989258,2645.9459121452737,1401.9958931715848,0.38038618112777367,0.05704367905855179,1.756355458958709,118.34615384615385,52.70879120879121,0.2134064408935621,2.4733878135144187,0.09056384469030833,1.546998430578635,-0.039239394764772076,11.765539995687028,129.25447632242228,125.26168438869925
62818,298,860575,860583,0.86505055,0.009473595999999999,,2.5982103,64.76876999999999,4718966300.0,1188908.0,108802654000.0,10581066000.0,2.897374,7478619000.0,1.2356534e-07,140.33286999999999,13.22534,0.2601571929739436,0.3318051385676901,0.3008546554071612,0.4117485804620583,0.3192469152529892,0.1434661089195151,0.33227442937699025,0.3440061534793207,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
63340,299,878368,878376,0.86505055,0.010491543999999998,,4.0986485,69.90235,7968523300.0,1837599.0,138862150000.0,7425287000.0,2.1724765,12978338000.0,0.0009980991,150.73154,18.801657000000002,0.4570391240680343,0.24043847410222685,0.2415442225933511,0.4552989156534322,0.4180021216320107,0.3023443225772897,0.7167015960145595,0.11222371414462616,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
63862,300,886392,886400,0.86505055,0.01091183,,2.501916,72.0746,5748092400.0,1132253.2,124895220000.0,6521323500.0,2.5238354,9312733000.0,1.2416769e-05,141.43563999999998,10.902904,0.4156400413795741,-0.2922792342362863,0.4778703955303313,0.13828693158392644,0.2880974036850553,0.20634941625538414,0.5468352692847579,0.8661700745257533,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
64384,301,907304,907312,0.86505055,0.009291167,,3.9273462,88.05927,5370897400.0,1134048.8,156234450000.0,8954612000.0,3.4779296000000004,8509895700.0,3.195478e-09,159.3391,18.10079,0.5536535195819523,0.4321037612805309,0.3480807192747473,0.545869804664302,0.3503263530929549,0.27312812910219536,0.736950639528298,0.15330842992127228,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
64906,302,912390,912398,0.86505055,0.019664645,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_912398.png,2.1740758,89.20896,13370736000.0,6883797.5,182666800000.0,3900609300.0,1.4342153,22526763000.0,2.1234464e-06,176.00137,0.7247783,0.5818974930140642,0.3873381879241133,0.38076516929200455,0.6483311615757794,0.4872111735703277,0.4770269052899551,1.0672236562330542,0.08206020682407411,galface_912398.png,RecalL0025N0752galface_912398.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_912398.png,0.2806757196489541,0.5487870109183005,2.1473653215246147,2.8933322505698325,0.003063154794981579,0.003063154794981579,0.0004327596219517637,0.01459253407423052,0.0,0.0,38,54.98096466064453,15.431821823120117,3137.2069800551317,1721.658441216484,0.4624271231265098,0.06028055399656296,2.0862258193371215,114.36813186813187,43.75824175824176,0.1942565670868954,2.874389030366111,0.0007966806732249934,1.4579486911281443,-0.06647064352022539,6.651420634116832,126.79525754048586,126.78754395650898
64907,303,917940,917948,0.86505055,0.015406361,,1.9219283999999999,76.31383000000001,8359407600.0,1276792.6,124091740000.0,6419371000.0,2.5128958,13563173000.0,6.034866999999999e-05,150.14201,6.622761200000001,0.5729143295250119,0.09480996027777187,0.2487245424391542,0.5077898289151955,0.4748036705603629,0.456036432913712,1.0927009123073963,0.15366191546047275,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
65429,304,924755,924763,0.86505055,0.012550027,,2.4357724,69.95936999999999,6441806000.0,226931.33,121149300000.0,6645119000.0,1.9133371,10448682000.0,2.8233362000000003e-05,142.9913,12.937398,0.3169522401857261,0.30170093167015954,0.3563171187172559,0.4318652336001466,0.3649496111330723,0.2009860814354204,0.4765444817308381,0.14905665533765874,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
65951,305,929556,929564,0.86505055,0.013300712,,3.0397355999999998,80.71599,7851080700.0,1356447.8,143064940000.0,6019676700.0,2.8453793999999997,12870093000.0,3.0967886e-08,160.42352,7.599854,0.6910560438112059,0.008436295604698274,0.3554470270936416,0.5916081986392645,0.578320885353764,0.6116194069709959,1.6412134465070585,0.060278345074799726,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
66473,306,950105,950113,0.86505055,0.009543799,,2.3101385,61.353095999999994,3713185800.0,677988.94,98142945000.0,4177035800.0,1.3600273,5926839300.0,7.0258045e-07,125.43946000000001,12.338977,0.12620161554633036,0.4191376659984657,0.4884453050260877,0.4984032173080696,0.25311569066349016,0.07518976834031865,0.15415138016939994,0.4847862783244431,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
